index,imf_0,imf_1,imf_2,imf_3,imf_4,residue
1380,0.08621034,0.15358534,0.14320769,2.43616354,0.19635488,33.79970600
1381,-0.14104613,0.06603091,0.12191446,2.45881082,0.13259236,33.83519276
1382,0.08496056,-0.02149535,0.09827605,2.48159791,0.06872481,33.87074095
1383,0.18243823,-0.11017349,0.07313987,2.50449935,0.00475198,33.90635021
1384,-0.11788509,-0.19822524,0.04735330,2.52748991,-0.05932663,33.94202022
1385,0.07615676,-0.27429705,0.02176374,2.55054458,-0.12351173,33.97775065
1386,-0.03941453,-0.33049181,-0.00278142,2.57363789,-0.18780359,34.01354118
1387,0.02385902,-0.36656982,-0.02544319,2.59674423,-0.25220237,34.04939151
1388,0.03739683,-0.37957735,-0.04543902,2.61983801,-0.31670821,34.08530135
1389,-0.07295950,-0.36056629,-0.06215023,2.64289361,-0.38132132,34.12127043
1390,-0.11038883,-0.30127806,-0.07533100,2.66588535,-0.44604180,34.15729852
1391,0.05858817,-0.20667048,-0.08516192,2.68878714,-0.51086941,34.19338536
1392,0.08081280,-0.09386226,-0.09188642,2.71157256,-0.57580386,34.22953075
1393,-0.08820848,0.01901935,-0.09574006,2.73421466,-0.64084483,34.26573451
1394,-0.05264573,0.11691527,-0.09695720,2.75668526,-0.70599203,34.30199642
1395,0.07144047,0.18840753,-0.09576923,2.77895324,-0.77124517,34.33831630
1396,-0.01214057,0.22416828,-0.09241079,2.80098281,-0.83660394,34.37469397
1397,-0.03693794,0.22218844,-0.08714587,2.82273535,-0.90206806,34.41112921
1398,0.06838023,0.18582774,-0.08019167,2.84416969,-0.96763723,34.44762185
1399,0.09460000,0.12082329,-0.07153509,2.86524224,-1.03331116,34.48417169
1400,0.07904358,0.03860411,-0.06106842,2.88590526,-1.09908953,34.52077853
1401,-0.17836638,-0.03705335,-0.04867577,2.90611172,-1.16497207,34.55744218
1402,-0.13395950,-0.07906792,-0.03424288,2.92581884,-1.23095848,34.59416246
1403,-0.14435491,-0.07851780,-0.01771543,2.94498305,-1.29704845,34.63093916
1404,0.00091510,-0.05026459,0.00063222,2.96356301,-1.36324169,34.66777210
1405,0.03213651,-0.01442074,0.02027281,2.98152473,-1.42953791,34.70466108
1406,0.11412900,0.01046071,0.04063333,2.99883896,-1.49593682,34.74160591
1407,0.21351028,0.01323026,0.06108068,3.01547886,-1.56243811,34.77860640
1408,-0.14471336,-0.00648289,0.08057411,3.03141885,-1.62904148,34.81566235
1409,-0.08918577,-0.02407297,0.09730890,3.04663904,-1.69574665,34.85277357
1410,0.01862444,-0.01845424,0.10940092,3.06113467,-1.76255332,34.88993986
1411,-0.04263572,0.01772450,0.11562355,3.07493005,-1.82946119,34.92716105
1412,-0.03577458,0.06490864,0.11539364,3.08807879,-1.89646997,34.96443692
1413,0.11414362,0.10422139,0.10830505,3.10064184,-1.96357936,35.00176729
1414,0.35702727,0.12137239,0.09429688,3.11268048,-2.03078906,35.03915197
1415,0.45722619,0.10346670,0.07445638,3.12425600,-2.09809878,35.07659077
1416,0.26625124,0.04819273,0.05027088,3.13542968,-2.16550822,35.11408348
1417,0.15773047,-0.02887476,0.02325884,3.14626282,-2.23301710,35.15162994
1418,-0.29008877,-0.10811523,-0.00506127,3.15681670,-2.30062513,35.18922994
1419,-0.34652810,-0.16978317,-0.03317099,3.16715260,-2.36833202,35.22688332
1420,-0.36646083,-0.19354311,-0.05955733,3.17733182,-2.43613751,35.26458991
1421,-0.35255656,-0.16295843,-0.08283626,3.18741564,-2.50404132,35.30234953
1422,-0.03347127,-0.08362064,-0.10215944,3.19746535,-2.57204318,35.34016201
1423,0.12689457,0.01606842,-0.11721010,3.20754223,-2.64014283,35.37802721
1424,0.00207143,0.10235977,-0.12782680,3.21770757,-2.70834004,35.41594499
1425,0.04666825,0.14468303,-0.13383364,3.22802266,-2.77663455,35.45391519
1426,0.10522203,0.13419604,-0.13522315,3.23854879,-2.84502612,35.49193769
1427,0.03766844,0.08174592,-0.13221008,3.24934724,-2.91351449,35.53001232
1428,-0.02021025,0.01240971,-0.12505048,3.26047838,-2.98209943,35.56813895
1429,-0.20433674,-0.04533784,-0.11399413,3.27199755,-3.05078069,35.60631744
1430,-0.17038528,-0.06967814,-0.09929130,3.28395001,-3.11955802,35.64454763
1431,0.02551461,-0.05778812,-0.08128085,3.29636198,-3.18843117,35.68282940
1432,0.12020573,-0.02553613,-0.06061648,3.30924424,-3.25739989,35.72116258
1433,0.01442825,0.00763926,-0.03825317,3.32260181,-3.32646395,35.75954705
1434,-0.09207600,0.02509664,-0.01522699,3.33643516,-3.39562308,35.79798265
1435,0.11749549,0.01991048,0.00741996,3.35074364,-3.46487705,35.83646924
1436,-0.12807546,0.01173561,0.02875812,3.36552316,-3.53422561,35.87500668
1437,-0.06155383,0.02738727,0.04821085,3.38076277,-3.60366852,35.91359482
1438,-0.04870147,0.05677776,0.06584797,3.39644327,-3.67320551,35.95223353
1439,0.10744247,0.05822667,0.08204513,3.41254232,-3.74283635,35.99092265
1440,-0.09384184,-0.00013332,0.09699675,3.42903903,-3.81256080,36.02966204
1441,0.10844964,-0.10098292,0.11063710,3.44591496,-3.88237860,36.06845156
1442,-0.13751745,-0.18466062,0.12285227,3.46314662,-3.95228950,36.10729106
1443,0.13398348,-0.22685502,0.13353226,3.48070665,-4.02229327,36.14618041
1444,-0.00690626,-0.25967984,0.14255838,3.49857635,-4.09238965,36.18511945
1445,0.03707043,-0.30232019,0.14980419,3.51674482,-4.16257839,36.22410805
1446,0.01963591,-0.34530607,0.15513926,3.53520508,-4.23285926,36.26314605
1447,0.00865903,-0.37082483,0.15843058,3.55395161,-4.30323200,36.30223332
1448,-0.16751594,-0.35447563,0.15952019,3.57298100,-4.37369636,36.34136972
1449,-0.08558033,-0.28396178,0.15816974,3.59229293,-4.44425210,36.38055509
1450,0.14798096,-0.18359462,0.15410804,3.61188838,-4.51489898,36.41978929
1451,0.08169065,-0.08581411,0.14706022,3.63176865,-4.58563674,36.45907219
1452,0.11241945,-0.00720477,0.13675138,3.65193509,-4.65646514,36.49840363
1453,-0.11313995,0.07464495,0.12290663,3.67238905,-4.72738393,36.53778347
1454,-0.06341442,0.18250051,0.10525106,3.69313186,-4.79839286,36.57721158
1455,-0.04932884,0.30809728,0.08350977,3.71416488,-4.86949169,36.61668779
1456,-0.05315235,0.43513537,0.05740786,3.73548946,-4.94068018,36.65621198
1457,0.04793593,0.54624950,0.02667042,3.75710694,-5.01195806,36.69578399
1458,-0.06075440,0.61694272,-0.00897262,3.77901866,-5.08332509,36.73540367
1459,0.18034408,0.60532608,-0.04947937,3.80122597,-5.15478098,36.77507086
1460,-0.01776208,0.49743038,-0.09363243,3.82373023,-5.22632548,36.81478537
1461,-0.08613097,0.32279316,-0.13992173,3.84653277,-5.29795831,36.85454705
1462,-0.22113587,0.12030589,-0.18683718,3.86963493,-5.36967919,36.89435572
1463,-0.20191273,-0.07113998,-0.23286872,3.89303808,-5.44148786,36.93421122
1464,-0.19306644,-0.21306591,-0.27650627,3.91674355,-5.51338403,36.97411337
1465,0.01257011,-0.27691173,-0.31623975,3.94075268,-5.58536744,37.01406201
1466,-0.00447814,-0.27558507,-0.35052630,3.96506680,-5.65743778,37.05405695
1467,0.04494632,-0.25991331,-0.37761464,3.98968723,-5.72959475,37.09409804
1468,0.09566402,-0.27255893,-0.39556309,4.01461536,-5.80183807,37.13418510
1469,-0.08409812,-0.31788387,-0.40304796,4.03985244,-5.87416741,37.17431797
1470,0.07677540,-0.35739247,-0.39926478,4.06539591,-5.94658249,37.21449646
1471,-0.18067312,-0.34105624,-0.38370437,4.09122888,-6.01908295,37.25472042
1472,-0.02460592,-0.26248228,-0.35667720,4.11730717,-6.09166846,37.29498967
1473,0.11696179,-0.16048734,-0.31918219,4.14356920,-6.16433865,37.33530403
1474,0.17234072,-0.08264716,-0.27234559,4.16994817,-6.23709318,37.37566335
1475,0.00605070,-0.06684510,-0.21729835,4.19637669,-6.30993168,37.41606746
1476,0.03996980,-0.11027135,-0.15530113,4.22278736,-6.38285377,37.45651617
1477,-0.10834285,-0.16582271,-0.08809816,4.24911275,-6.45585907,37.49700933
1478,-0.05189980,-0.18596016,-0.01761754,4.27528546,-6.52894722,37.53754678
1479,-0.14040989,-0.15369011,0.05458350,4.30123808,-6.60211784,37.57812837
1480,0.02614019,-0.08217661,0.12707963,4.32690318,-6.67537057,37.61875396
1481,0.05111689,0.00646872,0.19845303,4.35221336,-6.74870504,37.65942339
1482,0.18501664,0.08976894,0.26728587,4.37710119,-6.82212090,37.70013653
1483,-0.09039689,0.15013615,0.33216032,4.40149924,-6.89561780,37.74089328
1484,-0.11766956,0.18518116,0.39165858,4.42534009,-6.96919539,37.78169350
1485,0.00466618,0.19572211,0.44438937,4.44855632,-7.04285335,37.82253710
1486,0.08357600,0.17514873,0.48923633,4.47108050,-7.11659135,37.86342396
1487,-0.10716675,0.11264703,0.52607225,4.49284513,-7.19040905,37.90435398
1488,0.15201083,0.01257714,0.55614182,4.51378221,-7.26430613,37.94532708
1489,-0.17632256,-0.07329806,0.58116962,4.53382264,-7.33828228,37.98634314
1490,0.03706331,-0.09623021,0.60294865,4.55289614,-7.41233716,38.02740208
1491,0.04978294,-0.07676966,0.62358293,4.57093279,-7.48647045,38.06850378
1492,0.04027986,-0.05658194,0.64546739,4.58786502,-7.56068182,38.10964816
1493,-0.00314070,-0.05307710,0.67053625,4.60364130,-7.63497095,38.15083510
1494,0.02213642,-0.05684643,0.69970071,4.61823946,-7.70933751,38.19206452
1495,-0.15125769,-0.04916046,0.73307691,4.63165714,-7.78378118,38.23333631
1496,0.13528711,-0.02903147,0.77007467,4.64389902,-7.85830164,38.27465038
1497,0.26965573,-0.01046313,0.80970400,4.65497471,-7.93289855,38.31600661
1498,0.14682064,-0.00392499,0.85075177,4.66489488,-8.00757160,38.35740492
1499,-0.16581089,0.00142878,0.89168716,4.67367020,-8.08232046,38.39884521
1500,-0.27390870,0.02336056,0.93076808,4.68131142,-8.15714479,38.44032737
1501,-0.24534678,0.07349384,0.96635258,4.68782954,-8.23204429,38.48185130
1502,0.16029547,0.12989561,0.99697871,4.69323710,-8.30701862,38.52341692
1503,0.02953660,0.15693801,1.02126584,4.69755605,-8.38206745,38.56502411
1504,0.07414453,0.13212298,1.03827445,4.70082380,-8.45719047,38.60667277
1505,-0.10687692,0.06813804,1.04811622,4.70308562,-8.53238734,38.64836282
1506,0.04753968,-0.01286201,1.05119297,4.70438794,-8.60765775,38.69009414
1507,0.14079964,-0.10423225,1.04791706,4.70477717,-8.68300137,38.73186664
1508,0.23234581,-0.20682508,1.03870082,4.70429974,-8.75841786,38.77368022
1509,0.20047891,-0.31172019,1.02395662,4.70300208,-8.83390692,38.81553479
1510,-0.08912214,-0.40335241,1.00409681,4.70093061,-8.90946820,38.85743023
1511,-0.33802009,-0.46497890,0.97953373,4.69813174,-8.98510139,38.89936645
1512,-0.21857732,-0.48367224,0.95067974,4.69465191,-9.06080617,38.94134336
1513,0.03524060,-0.46485275,0.91794181,4.69053754,-9.13658220,38.98336085
1514,0.22077426,-0.42935366,0.88169989,4.68583505,-9.21242916,39.02541882
1515,0.06339041,-0.39982382,0.84229820,4.68059086,-9.28834673,39.06751718
1516,0.11080669,-0.39170041,0.80002128,4.67485140,-9.36433457,39.10965582
1517,0.03541595,-0.40187608,0.75506106,4.66866309,-9.44039238,39.15183464
1518,-0.05966425,-0.42026444,0.70759243,4.66207236,-9.51651981,39.19405355
1519,0.08826616,-0.43864877,0.65780325,4.65512562,-9.59271656,39.23631245
1520,-0.04097585,-0.45505571,0.60593064,4.64786930,-9.66898228,39.27861123
1521,0.07505560,-0.46339504,0.55223629,4.64034983,-9.74531666,39.32094980
1522,-0.12286677,-0.45076734,0.49698928,4.63261363,-9.82171936,39.36332805
1523,-0.08207556,-0.41044155,0.44035709,4.62470711,-9.89819008,39.40574590
1524,0.14288004,-0.34987498,0.38217428,4.61667671,-9.97472847,39.44820323
1525,-0.05211973,-0.28103722,0.32136460,4.60856885,-10.05133422,39.49069995
1526,0.02145394,-0.19470736,0.25620806,4.60042995,-10.12800700,39.53323597
1527,-0.11306633,-0.06661331,0.18465523,4.59230643,-10.20474649,39.57581117
1528,-0.01823673,0.10274438,0.10514304,4.58424473,-10.28155235,39.61842546
1529,0.06911375,0.28327187,0.01694092,4.57629125,-10.35842427,39.66107875
1530,0.21842404,0.43352041,-0.08024137,4.56849242,-10.43536192,39.70377093
1531,0.06644669,0.52420362,-0.18595891,4.56089468,-10.51236497,39.74650190
1532,-0.13369846,0.54969923,-0.29894181,4.55354444,-10.58943310,39.78927156
1533,-0.23419708,0.51136314,-0.41761607,4.54648812,-10.66656599,39.83207982
1534,0.04833933,0.41257914,-0.54037260,4.53977214,-10.74376331,39.87492657
1535,0.35120223,0.26435111,-0.66560232,4.53344294,-10.82102473,39.91781171
1536,0.19447956,0.08818529,-0.79169614,4.52754694,-10.89834993,39.96073516
1537,-0.26616329,-0.08546943,-0.91704498,4.52213055,-10.97573858,40.00369679
1538,-0.23438126,-0.22566518,-1.04003975,4.51724020,-11.05319036,40.04669653
1539,0.18932789,-0.31155665,-1.15907136,4.51292232,-11.13070495,40.08973426
1540,-0.06405081,-0.34579843,-1.27253074,4.50922333,-11.20828201,40.13280989
1541,-0.16552208,-0.34605924,-1.37879644,4.50618965,-11.28592123,40.17592332
1542,-0.01443354,-0.34152852,-1.47616957,4.50386770,-11.36362228,40.21907444
1543,0.20631410,-0.38385922,-1.56282180,4.50230391,-11.44138483,40.26226317
1544,0.22458480,-0.50796733,-1.63690107,4.50154470,-11.51920855,40.30548940
1545,0.12638090,-0.68877737,-1.69664292,4.50163650,-11.59709313,40.34875302
1546,-0.26284550,-0.85790645,-1.74030486,4.50262464,-11.67503824,40.39205395
1547,-0.21652669,-0.94296561,-1.76617948,4.50455015,-11.75304355,40.43539208
1548,0.18010818,-0.91210307,-1.77301160,4.50745247,-11.83110874,40.47876731
1549,-0.24588546,-0.78118033,-1.76102699,4.51136657,-11.90923349,40.52217955
1550,0.02406304,-0.58924063,-1.73183090,4.51630790,-11.98741746,40.56562869
1551,0.29581233,-0.38245100,-1.68750063,4.52224873,-12.06566033,40.60911463
1552,0.13169740,-0.19244198,-1.63023869,4.52913556,-12.14396178,40.65263727
1553,-0.38208673,-0.01164567,-1.56232540,4.53690131,-12.22232148,40.69619653
1554,-0.05327941,0.17091981,-1.48592195,4.54547429,-12.30073912,40.73979230
1555,0.20103820,0.31935131,-1.40315392,4.55478098,-12.37921438,40.78342449
1556,0.11234700,0.38822382,-1.31606290,4.56475054,-12.45774695,40.82709302
1557,0.22006706,0.38214875,-1.22671106,4.57531261,-12.53633651,40.87079780
1558,-0.30021072,0.35997475,-1.13708226,4.58639678,-12.61498275,40.91453874
1559,-0.21438587,0.36421682,-1.04830353,4.59793262,-12.69368536,40.95831576
1560,0.11577931,0.38541382,-0.96018358,4.60984835,-12.77244404,41.00212878
1561,0.26352413,0.37856053,-0.87155325,4.62206676,-12.85125848,41.04597771
1562,0.33275813,0.29530370,-0.78059742,4.63451023,-12.93012837,41.08986248
1563,0.08178397,0.12254859,-0.68531963,4.64710488,-13.00905341,41.13378301
1564,0.07474148,-0.09516947,-0.58368578,4.65977781,-13.08803331,41.17773924
1565,0.01759210,-0.27753033,-0.47365669,4.67245609,-13.16706779,41.22173110
1566,-0.63936919,-0.34768659,-0.35363173,4.68506681,-13.24615654,41.26575853
1567,0.45181652,-0.27954978,-0.22412779,4.69753705,-13.32529928,41.30982146
1568,0.67532044,-0.13800196,-0.08760068,4.70979389,-13.40449574,41.35391984
1569,0.21582466,0.00442194,0.05311783,4.72176441,-13.48374565,41.39805364
1570,-0.30958231,0.11712705,0.19519599,4.73337571,-13.56304876,41.44222283
1571,-0.53579421,0.18655448,0.33580205,4.74455485,-13.64240482,41.48642738
1572,0.30228348,0.19783110,0.47209537,4.75522892,-13.72181357,41.53066726
1573,0.37719156,0.13646695,0.60114927,4.76532500,-13.80127476,41.57494245
1574,0.03036368,0.01295392,0.71960861,4.77477018,-13.88078817,41.61925295
1575,-0.05081922,-0.11174550,0.82315784,4.78349153,-13.96035352,41.66359871
1576,-0.36790721,-0.14812926,0.90749340,4.79141614,-14.03997060,41.70797974
1577,0.18889240,-0.06380352,0.97016225,4.79847110,-14.11963913,41.75239599
1578,0.19421867,0.08685891,1.01044158,4.80458723,-14.19935889,41.79684747
1579,-0.08462310,0.25195951,1.02791337,4.80972697,-14.27912963,41.84133414
1580,0.04129209,0.42581532,1.02208431,4.81392803,-14.35895110,41.88585599
1581,-0.21897855,0.61699474,0.99243233,4.81726558,-14.43882305,41.93041300
1582,0.47170531,0.75977741,0.93857431,4.81981998,-14.51874524,41.97500514
1583,0.25401520,0.78245687,0.86131837,4.82167161,-14.59871743,42.01963240
1584,0.20438654,0.69052280,0.76455819,4.82290086,-14.67873937,42.06429476
1585,-0.14260613,0.52265405,0.65292290,4.82358808,-14.75881081,42.10899220
1586,-0.39370610,0.31422796,0.53103936,4.82381368,-14.83893151,42.15372470
1587,-0.57136276,0.09876642,0.40353440,4.82365801,-14.91910122,42.19849223
1588,0.22816394,-0.09693497,0.27503488,4.82320145,-14.99931970,42.24329479
1589,0.54315565,-0.27722176,0.15016764,4.82252439,-15.07958671,42.28813234
1590,0.69586000,-0.46152966,0.03355952,4.82170719,-15.15990199,42.33300488
1591,0.18814157,-0.63483460,-0.07016262,4.82083023,-15.24026530,42.37791237
1592,-0.14863453,-0.75602961,-0.15637194,4.81997390,-15.32067640,42.42285481
1593,-0.08054191,-0.77521743,-0.22057303,4.81921856,-15.40113504,42.46783216
1594,-0.38256106,-0.64066657,-0.25966074,4.81864459,-15.48164098,42.51284442
1595,0.32249014,-0.38787192,-0.27431872,4.81833245,-15.56219397,42.55789156
1596,-0.05306409,-0.17431042,-0.26691943,4.81836430,-15.64279376,42.60297356
1597,0.42380545,-0.10762959,-0.24090308,4.81883054,-15.72344011,42.64809040
1598,-0.46609397,-0.09098340,-0.20314907,4.81983528,-15.80413278,42.69324207
1599,-0.62146055,0.00302403,-0.16228988,4.82149289,-15.88487151,42.73842854
1600,0.22873893,0.20366541,-0.12510695,4.82391043,-15.96565607,42.78364979
1601,0.11476116,0.42511624,-0.09719270,4.82715204,-16.04648620,42.82890580
1602,0.49998462,0.53913270,-0.08377014,4.83119779,-16.12736167,42.87419656
1603,-0.34374750,0.51107762,-0.08841519,4.83595850,-16.20828223,42.91952204
1604,-0.12092528,0.41185208,-0.11000268,4.84129379,-16.28924763,42.96488223
1605,0.10901564,0.29598592,-0.14530202,4.84704125,-16.37025762,43.01027710
1606,0.26002729,0.15838244,-0.19082540,4.85303530,-16.45131197,43.05570663
1607,0.34231797,-0.00454594,-0.24308496,4.85911033,-16.53241042,43.10117081
1608,-0.28522288,-0.15545209,-0.29859286,4.86510076,-16.61355274,43.14666962
1609,-0.31838337,-0.23948443,-0.35386128,4.87084101,-16.69473867,43.19220303
1610,-0.19117798,-0.23533454,-0.40539721,4.87616548,-16.77596796,43.23777102
1611,0.30571177,-0.17866955,-0.44958563,4.88090859,-16.85724039,43.28337359
1612,0.11624066,-0.11676581,-0.48237637,4.88490475,-16.93855569,43.32901070
1613,-0.27305233,-0.08701377,-0.49972377,4.88798836,-17.01991362,43.37468233
1614,0.18359518,-0.11494771,-0.49873379,4.88999390,-17.10131395,43.42038848
1615,0.19176817,-0.19715835,-0.47822403,4.89075473,-17.18275641,43.46612911
1616,-0.16890941,-0.30591620,-0.43767593,4.89010143,-17.26424078,43.51190421
1617,-0.08191371,-0.39273300,-0.37688034,4.88787561,-17.34576680,43.55771376
1618,-0.36675520,-0.40431160,-0.29641095,4.88393265,-17.42733422,43.60355773
1619,-0.43061937,-0.32128358,-0.19916416,4.87813313,-17.50894280,43.64943612
1620,-0.34869930,-0.15841096,-0.08931256,4.87033870,-17.59059231,43.69534889
1621,-0.44267812,0.04336188,0.02878219,4.86041111,-17.67228248,43.74129603
1622,0.36417228,0.22606091,0.15075843,4.84821214,-17.75401308,43.78727752
1623,0.73702649,0.33232694,0.27225452,4.83360353,-17.83578385,43.83329335
1624,0.73072029,0.31526271,0.38900965,4.81644706,-17.91759457,43.87934348
1625,-0.03813784,0.17891300,0.49766101,4.79660352,-17.99944497,43.92542790
1626,-0.10453705,-0.00783210,0.59695190,4.77392987,-18.08133481,43.97154660
1627,-0.17116595,-0.15625234,0.68622220,4.74828272,-18.16326386,44.01769954
1628,0.07821334,-0.19548606,0.76494948,4.71952703,-18.24523185,44.06388672
1629,-0.27943266,-0.09683516,0.83348744,4.68756569,-18.32723856,44.11010811
1630,0.44236509,0.05387076,0.89371814,4.65237468,-18.40928373,44.15636369
1631,0.45929539,0.15566026,0.94780515,4.61399722,-18.49136711,44.20265344
1632,-0.43596063,0.17316987,0.99752096,4.57250801,-18.57348847,44.24897734
1633,0.28828292,0.15850523,1.04335503,4.52799128,-18.65564755,44.29533538
1634,-0.01274646,0.09627653,1.08509681,4.48053868,-18.73784411,44.34172753
1635,0.30706986,-0.07642711,1.12227533,4.43024344,-18.82007791,44.38815378
1636,0.05514039,-0.29953318,1.15437731,4.37719882,-18.90234870,44.43461409
1637,-0.64136499,-0.46984307,1.18088953,4.32149807,-18.98465624,44.48110847
1638,-0.45471922,-0.50007267,1.20129726,4.26323445,-19.06700027,44.52763687
1639,0.12237237,-0.38333054,1.21500745,4.20250120,-19.14938056,44.57419930
1640,0.44669505,-0.16171559,1.22113228,4.13939158,-19.23179685,44.62079571
1641,0.18739337,0.11424690,1.21869943,4.07399883,-19.31424891,44.66742610
1642,-0.17475022,0.39264253,1.20673360,4.00641622,-19.39673649,44.71409045
1643,-0.29251979,0.62834163,1.18425951,3.93673700,-19.47925934,44.76078874
1644,0.11263850,0.78509484,1.15042864,3.86505441,-19.56181722,44.80752094
1645,0.40294648,0.83660471,1.10519942,3.79146171,-19.64440988,44.85428703
1646,-0.38547350,0.77378393,1.04985602,3.71605214,-19.72703708,44.90108701
1647,-0.20551701,0.63410266,0.98598236,3.63891898,-19.80969856,44.94792084
1648,-0.45647654,0.45796408,0.91516233,3.56015545,-19.89239410,44.99478850
1649,0.46937362,0.25610469,0.83897985,3.47985482,-19.97512343,45.04168999
1650,0.51257477,0.05149026,0.75901881,3.39811034,-20.05788632,45.08862527
1651,-0.40500806,-0.10344310,0.67686314,3.31501526,-20.14068253,45.13559434
1652,0.28554160,-0.17061657,0.59409674,3.23066283,-20.22351182,45.18259720
1653,0.00731457,-0.20764452,0.51230351,3.14514631,-20.30637397,45.22963383
1654,0.42632936,-0.31106098,0.43306737,3.05855895,-20.38926876,45.27670423
1655,-0.10401685,-0.45438486,0.35797222,2.97099399,-20.47219595,45.32380842
1656,-0.48013694,-0.52615314,0.28860196,2.88254469,-20.55515535,45.37094641
1657,-0.09658710,-0.42771984,0.22648314,2.79330431,-20.63814674,45.41811822
1658,0.04212375,-0.17308330,0.17280725,2.70336609,-20.72116994,45.46532388
1659,-0.03603272,0.13432501,0.12826201,2.61282329,-20.80422474,45.51256342
1660,0.38226243,0.35229214,0.09326292,2.52176916,-20.88731096,45.55983688
1661,0.10326501,0.37064084,0.06784761,2.43029695,-20.97042843,45.60714431
1662,0.36791554,0.18969344,0.05171796,2.33849991,-21.05357697,45.65448576
1663,-0.60663385,-0.05787812,0.04460223,2.24647130,-21.13675640,45.70186128
1664,-0.35870606,-0.19697500,0.04625347,2.15430436,-21.21996656,45.74927094
1665,-0.35354135,-0.16553780,0.05638932,2.06209236,-21.30320731,45.79671480
1666,0.09528273,-0.04005083,0.07443798,1.96992853,-21.38647846,45.84419293
1667,0.69033920,0.07344774,0.09917065,1.87790614,-21.46977986,45.89170538
1668,0.40150501,0.10305614,0.12899777,1.78611844,-21.55311136,45.93925224
1669,-0.27057707,0.06374732,0.16189441,1.69465867,-21.63647278,45.98683355
1670,-0.35236921,0.00844871,0.19562429,1.60362010,-21.71986397,46.03444938
1671,-0.13589688,-0.02692382,0.22791187,1.51309596,-21.80328476,46.08209980
1672,0.38077480,-0.07319604,0.25653612,1.42317952,-21.88673500,46.12978488
1673,-0.01012816,-0.15342232,0.27920544,1.33396403,-21.97021452,46.17750466
1674,-0.10701148,-0.20319530,0.29357708,1.24554273,-22.05372315,46.22525923
1675,-0.24206469,-0.13264071,0.29724987,1.15800889,-22.13726075,46.27304864
1676,-0.04292883,0.06630896,0.28838051,1.07145574,-22.22082714,46.32087295
1677,0.35628974,0.28729231,0.26607562,0.98597656,-22.30442217,46.36873224
1678,-0.16788179,0.41335973,0.23029528,0.90166457,-22.38804567,46.41662656
1679,0.16795149,0.41593792,0.18220669,0.81861305,-22.47169749,46.46455599
1680,0.10616007,0.33371972,0.12392735,0.73691524,-22.55537745,46.51252057
1681,-0.28060348,0.22472865,0.05782009,0.65666438,-22.63908541,46.56052039
1682,-0.06730494,0.13990494,-0.01373480,0.57795375,-22.72282119,46.60855549
1683,-0.04950441,0.08881393,-0.08835221,0.50087658,-22.80658463,46.65662596
1684,0.19248679,0.04895458,-0.16362582,0.42552613,-22.89037558,46.70473184
1685,-0.14515028,0.00265029,-0.23713744,0.35199565,-22.97419388,46.75287321
1686,-0.11783022,-0.05034943,-0.30644356,0.28037839,-23.05803935,46.80105012
1687,0.26620832,-0.11836759,-0.36899786,0.21076761,-23.14191185,46.84926265
1688,0.01662256,-0.21031060,-0.42220875,0.14325656,-23.22581120,46.89751085
1689,0.05677507,-0.29912112,-0.46353150,0.07793849,-23.30973725,46.94579480
1690,-0.26341981,-0.32896972,-0.49049580,0.01490664,-23.39368983,46.99411454
1691,-0.28931703,-0.25689902,-0.50110499,-0.04574571,-23.47766879,47.04247016
1692,-0.02692909,-0.09845583,-0.49486508,-0.10392580,-23.56167396,47.09086171
1693,0.24619641,0.05668687,-0.47309301,-0.15954307,-23.64570518,47.13928926
1694,0.05182454,0.12055819,-0.43805929,-0.21250769,-23.72976229,47.18775287
1695,-0.03641438,0.08815734,-0.39310057,-0.26273072,-23.81384512,47.23625260
1696,-0.07654338,0.02364195,-0.34256920,-0.31012381,-23.89795352,47.28478853
1697,-0.07972787,-0.01282743,-0.29087043,-0.35460065,-23.98208733,47.33336071
1698,0.19741233,-0.01794850,-0.24186342,-0.39607932,-24.06624637,47.38196920
1699,-0.14115460,-0.00845468,-0.19884491,-0.43448522,-24.15043050,47.43061408
1700,0.02552969,0.02272190,-0.16437679,-0.46974965,-24.23463955,47.47929540
1701,0.01499512,0.07305575,-0.13979186,-0.50180811,-24.31887335,47.52801323
1702,-0.02755111,0.11591052,-0.12553387,-0.53059781,-24.40313175,47.57676764
1703,0.09074901,0.11937998,-0.12091076,-0.55605536,-24.48741459,47.62555868
1704,-0.02820329,0.06818803,-0.12391110,-0.57811584,-24.57172169,47.67438643
1705,-0.01710590,-0.02206809,-0.13179328,-0.59671402,-24.65605291,47.72325094
1706,0.09542025,-0.11111448,-0.14157240,-0.61178463,-24.74040808,47.77215228
1707,-0.27128930,-0.13893019,-0.15038966,-0.62326241,-24.82478704,47.82109052
1708,0.03471319,-0.06741367,-0.15584821,-0.63108212,-24.90918962,47.87006571
1709,0.05450952,0.05694857,-0.15640992,-0.63517851,-24.99361567,47.91907793
1710,0.08783077,0.14396214,-0.15082131,-0.63548847,-25.07806502,47.96812724
1711,0.18189261,0.12578257,-0.13804946,-0.63195886,-25.16253752,48.01721369
1712,0.09889783,0.00695463,-0.11851677,-0.62454911,-25.24703299,48.06633736
1713,-0.12592166,-0.14551258,-0.09348732,-0.61324680,-25.33155129,48.11549831
1714,-0.17152006,-0.25298833,-0.06451603,-0.59807025,-25.41609224,48.16469661
1715,0.02492515,-0.26296530,-0.03349900,-0.57907029,-25.50065568,48.21393231
