index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,imf_6,imf_7,residue
225,0.70172829,1.15812887,-0.29243275,0.90380940,0.72918475,0.20391729,-0.18478843,-0.21250676,87.11029385
226,-0.67674002,0.93721020,-0.11314202,1.03065133,0.74087367,0.20833802,-0.18052361,-0.20847056,87.11503619
227,-0.70554390,0.65824809,0.06556252,1.15663277,0.75252577,0.21271178,-0.17627552,-0.20445281,87.11978463
228,0.95154906,0.42176297,0.23759478,1.28166260,0.76413908,0.21703769,-0.17204464,-0.20045388,87.12453861
229,-0.88048718,0.27101496,0.39841278,1.40564971,0.77571165,0.22131491,-0.16783143,-0.19647417,87.12929756
230,0.40668787,0.23470855,0.54484770,1.52850299,0.78724152,0.22554255,-0.16363636,-0.19251407,87.13406092
231,0.48964629,0.31958514,0.67445241,1.65013131,0.79872673,0.22971976,-0.15945988,-0.18857396,87.13882815
232,-0.66277269,0.50975317,0.78506284,1.77044356,0.81016533,0.23384567,-0.15530247,-0.18465424,87.14359867
233,0.15655773,0.73752628,0.87445307,1.88934862,0.82155537,0.23791941,-0.15116459,-0.18075528,87.14837193
234,0.25569607,0.88716560,0.94057093,2.00675538,0.83289488,0.24194013,-0.14704671,-0.17687749,87.15314737
235,0.14617378,0.83519011,0.98209023,2.12257272,0.84418190,0.24590696,-0.14294929,-0.17302124,87.15792443
236,0.64127395,0.50859065,0.99863834,2.23670952,0.85541449,0.24981903,-0.13887279,-0.16918693,87.16270255
237,0.12389937,-0.06010884,0.99004354,2.34907528,0.86659069,0.25367549,-0.13481769,-0.16537494,87.16748117
238,-0.46427380,-0.71141407,0.95519521,2.45959031,0.87770853,0.25747545,-0.13078444,-0.16158566,87.17225974
239,-0.35425105,-1.25249497,0.89269327,2.56821606,0.88876606,0.26121807,-0.12677351,-0.15781949,87.17703769
240,0.62446335,-1.50737277,0.80121949,2.67496428,0.89976133,0.26490248,-0.12278537,-0.15407680,87.18181447
241,-0.60028451,-1.33745185,0.68079534,2.77992922,0.91069238,0.26852780,-0.11882048,-0.15035799,87.18658951
242,-1.08267024,-0.73481208,0.53521153,2.88332696,0.92155725,0.27209319,-0.11487931,-0.14666344,87.19136226
243,-0.23871711,0.18710657,0.36980486,2.98545691,0.93235399,0.27559776,-0.11096231,-0.14299355,87.19613215
244,-0.34924963,1.23129810,0.19005247,3.08666209,0.94308064,0.27904067,-0.10706997,-0.13934870,87.20089864
245,0.39485444,2.18147947,0.00139167,3.18732530,0.95373524,0.28242104,-0.10320273,-0.13572927,87.20566115
246,-0.05032940,2.78553046,-0.19076177,3.28785091,0.96431583,0.28573801,-0.09936107,-0.13213567,87.21041913
247,1.75018798,2.69364967,-0.38079901,3.38867961,0.97482047,0.28899085,-0.09554559,-0.12856827,87.21517203
248,-1.33734404,1.84526486,-0.56216278,3.49028850,0.98524719,0.29217968,-0.09175773,-0.12502747,87.21991927
249,0.22609027,0.74206922,-0.72778092,3.59313881,0.99559403,0.29530605,-0.08800038,-0.12151365,87.22466031
250,0.54983219,-0.29211612,-0.87048308,3.69766092,1.00585905,0.29837186,-0.08427677,-0.11802719,87.22939458
251,1.59499695,-1.39924991,-0.98298351,3.80416984,1.01604028,0.30137899,-0.08059009,-0.11456850,87.23412153
252,-0.24253896,-2.49404245,-1.05787480,3.91285891,1.02613577,0.30432933,-0.07694358,-0.11113797,87.23884059
253,-1.55858296,-3.17647683,-1.08762816,4.02380010,1.03614355,0.30722448,-0.07334015,-0.10773596,87.24355119
254,0.52366329,-3.09136594,-1.06781497,4.13700364,1.04606168,0.31006411,-0.06978080,-0.10436278,87.24825268
255,-0.99347876,-2.36145518,-1.00677743,4.25243877,1.05588820,0.31284448,-0.06626312,-0.10101873,87.25294442
256,-0.34674067,-1.38123175,-0.91666854,4.37006625,1.06562115,0.31556106,-0.06278390,-0.09770409,87.25762573
257,1.99354065,-0.36903650,-0.80980567,4.48984687,1.07525857,0.31820931,-0.05933995,-0.09441916,87.26229597
258,2.75842470,0.51484739,-0.69850617,4.61174141,1.08479851,0.32078486,-0.05592820,-0.09116423,87.26695447
259,3.63223914,1.11013677,-0.59508739,4.73571066,1.09423911,0.32328382,-0.05254620,-0.08793959,87.27160057
260,2.23176754,1.30208505,-0.51188069,4.86171540,1.10357888,0.32570289,-0.04919244,-0.08474553,87.27623362
261,0.87037284,1.17280919,-0.46093803,4.98971641,1.11281650,0.32804066,-0.04586749,-0.08158233,87.28085295
262,-1.72159075,0.90410476,-0.45251248,5.11967447,1.12195068,0.33029623,-0.04257244,-0.07845027,87.28545791
263,-2.85763207,0.67201053,-0.49380834,5.25153375,1.13098006,0.33246873,-0.03930836,-0.07534965,87.29004785
264,-0.84843247,0.60795913,-0.58558051,5.38513595,1.13990319,0.33455741,-0.03607632,-0.07228077,87.29462212
265,-0.60899801,0.63997160,-0.71535879,5.52015204,1.14871855,0.33656156,-0.03287742,-0.06924397,87.29918012
266,2.29080085,0.43932788,-0.86198211,5.65616085,1.15742465,0.33848048,-0.02971271,-0.06623971,87.30372138
267,0.29643450,-0.11618335,-1.00628914,5.79266768,1.16601998,0.34031345,-0.02658330,-0.06326851,87.30824546
268,-1.58254576,-0.75088580,-1.13125335,5.92915930,1.17450304,0.34205978,-0.02349025,-0.06033087,87.31275193
269,-0.09514158,-1.15715915,-1.22024341,6.06516815,1.18287232,0.34371874,-0.02043464,-0.05742729,87.31724033
270,-0.12776103,-1.30388978,-1.25885801,6.20027497,1.19112635,0.34528961,-0.01741755,-0.05455828,87.32171024
271,1.25345843,-1.33800688,-1.24340233,6.33407387,1.19926377,0.34677153,-0.01444006,-0.05172434,87.32616122
272,-1.62949495,-1.10218467,-1.18271156,6.46616350,1.20728324,0.34816363,-0.01150326,-0.04892596,87.33059282
273,0.97497120,-0.45447258,-1.09180411,6.59614343,1.21518343,0.34946503,-0.00860826,-0.04616362,87.33500461
274,1.35693442,0.34085976,-0.98665013,6.72361325,1.22296299,0.35067488,-0.00575620,-0.04343777,87.33939615
275,0.69965943,0.91187592,-0.88321979,6.84817255,1.23062059,0.35179230,-0.00294821,-0.04074887,87.34376699
276,1.78525159,0.93666673,-0.79738547,6.96942090,1.23815489,0.35281661,-0.00018559,-0.03809739,87.34811671
277,0.04579525,0.45525936,-0.74201453,7.08695791,1.24556457,0.35374791,0.00252957,-0.03548380,87.35244485
278,-1.48356050,-0.14644903,-0.71921615,7.20038314,1.25284827,0.35458700,0.00519447,-0.03290856,87.35675099
279,-0.56993360,-0.46222826,-0.72722481,7.30929619,1.26000467,0.35533521,0.00780579,-0.03037215,87.36103468
280,-0.85389367,-0.37017321,-0.75872047,7.41329663,1.26703242,0.35599395,0.01036014,-0.02787502,87.36529548
281,1.39747857,-0.16516206,-0.79147464,7.51196951,1.27393020,0.35656463,0.01285409,-0.02541764,87.36953296
282,1.45937318,-0.11425920,-0.79960051,7.60484711,1.28069666,0.35704869,0.01528425,-0.02300049,87.37374668
283,-0.08206770,-0.26743236,-0.76066341,7.69147184,1.28733047,0.35744754,0.01764727,-0.02062410,87.37793619
284,-1.00595684,-0.51925430,-0.65957587,7.77140211,1.29383030,0.35776258,0.01994013,-0.01828932,87.38210106
285,-0.94907349,-0.73207514,-0.48794711,7.84419895,1.30019480,0.35799734,0.02215770,-0.01599698,87.38624085
286,0.41008365,-0.79423622,-0.24575188,7.90942339,1.30642263,0.35816377,0.02428605,-0.01374758,87.39035512
287,0.28704065,-0.65545714,0.06043912,7.96663647,1.31251238,0.35826638,0.02631872,-0.01154153,87.39444343
288,-0.70518656,-0.35610598,0.42232416,8.01539923,1.31846224,0.35826956,0.02828974,-0.00937924,87.39850534
289,0.92016065,-0.04883388,0.83154388,8.05527269,1.32427050,0.35814249,0.03022826,-0.00726113,87.40254041
290,-0.99818460,0.19167754,1.27975717,8.08581790,1.32993547,0.35791445,0.03210329,-0.00518760,87.40654821
291,0.35225695,0.46752269,1.75862290,8.10659588,1.33545467,0.35761902,0.03388033,-0.00315903,87.41052829
292,-0.33881897,0.78756404,2.25979993,8.11716764,1.34082185,0.35724369,0.03557473,-0.00117577,87.41448022
293,-0.09787239,1.03994110,2.77494716,8.11709392,1.34602869,0.35676035,0.03721974,0.00076184,87.41840355
294,0.20787123,1.10006542,3.29572344,8.10593472,1.35107068,0.35615790,0.03882854,0.00265349,87.42229785
295,0.63948505,0.86160138,3.81379037,8.08324852,1.35594592,0.35543005,0.04040835,0.00449890,87.42616268
296,-0.44783659,0.32898306,4.32066581,8.04859194,1.36065613,0.35457308,0.04196193,0.00629793,87.42999760
297,0.44692635,-0.26337566,4.80708542,8.00152014,1.36520731,0.35359494,0.04347748,0.00805050,87.43380217
298,-0.29215366,-0.56846894,5.26348606,7.94158788,1.36960647,0.35250656,0.04493963,0.00975653,87.43757595
299,-1.13699876,-0.39932363,5.68262869,7.86834991,1.37386039,0.35131874,0.04633341,0.01141592,87.44131851
300,1.12000394,0.19217852,6.05940892,7.78136094,1.37797377,0.35003737,0.04765082,0.01302859,87.44502940
301,0.86404465,0.90560675,6.38918465,7.68017572,1.38194455,0.34865395,0.04890505,0.01459438,87.44870818
302,0.69586774,1.48197662,6.66732705,7.56435153,1.38576807,0.34716086,0.05011129,0.01611293,87.45235442
303,-0.28720288,1.90122383,6.88917572,7.43348052,1.38943949,0.34554359,0.05129178,0.01758381,87.45596767
304,-0.88561994,2.26341246,7.04998596,7.28731256,1.39295143,0.34376261,0.05249635,0.01900666,87.45954750
305,0.53915522,2.58361691,7.14527502,7.12593662,1.39629226,0.34178307,0.05377430,0.02038114,87.46309347
306,0.58836576,2.73715931,7.17220702,6.94988798,1.39945764,0.33960123,0.05513649,0.02170695,87.46660514
307,0.79892718,2.59036569,7.13117703,6.75992897,1.40244987,0.33725058,0.05654999,0.02298377,87.47008207
308,0.08132857,2.14662225,7.02599363,6.55687104,1.40528126,0.33476208,0.05797443,0.02421121,87.47352383
309,0.23021169,1.50467437,6.86164759,6.34152953,1.40796265,0.33216179,0.05937583,0.02538882,87.47692996
310,0.46228781,0.77516211,6.64325545,6.11471982,1.41050115,0.32947789,0.06072191,0.02651615,87.48030004
311,-0.16181530,0.06009132,6.37593372,5.87725727,1.41290247,0.32674059,0.06197931,0.02759304,87.48363368
312,0.45185450,-0.53581186,6.06479893,5.62995722,1.41517154,0.32398092,0.06311317,0.02862063,87.48693072
313,-1.06958628,-0.88914622,5.71496761,5.37363505,1.41731244,0.32122802,0.06409117,0.02960023,87.49019102
314,-0.08878031,-0.91606636,5.33155571,5.10910612,1.41932533,0.31850104,0.06489580,0.03053251,87.49341420
315,0.54629104,-0.69147275,4.91964545,4.83718577,1.42120782,0.31579952,0.06553361,0.03141650,87.49659956
316,0.05664462,-0.42039254,4.48418377,4.55868938,1.42296594,0.31310323,0.06602919,0.03224385,87.49974716
317,0.97003279,-0.32305564,4.02997870,4.27443229,1.42461933,0.31037073,0.06641537,0.03300529,87.50285729
318,0.95760211,-0.46388064,3.56153790,3.98522988,1.42618654,0.30757611,0.06671032,0.03369179,87.50593022
319,-0.77491736,-0.75811819,3.08326280,3.69189751,1.42766669,0.30472354,0.06691786,0.03429764,87.50896665
320,-1.69985957,-1.07097888,2.59954588,3.39525052,1.42905020,0.30181642,0.06703738,0.03482930,87.51196897
321,0.09163619,-1.29344595,2.11478416,3.09610428,1.43032564,0.29885684,0.06706978,0.03529448,87.51493995
322,1.48705647,-1.44267403,1.63338667,2.79527416,1.43147348,0.29585245,0.06701081,0.03570529,87.51788572
323,0.34124302,-1.57553498,1.15974305,2.49357550,1.43244670,0.29283096,0.06685731,0.03607915,87.52081335
324,0.17226818,-1.66912425,0.69824261,2.19182368,1.43319201,0.28982342,0.06660569,0.03643673,87.52373011
325,-1.13165102,-1.59791547,0.25328197,1.89083405,1.43367471,0.28684176,0.06624988,0.03680192,87.52664299
326,1.14292768,-1.31259620,-0.17074908,1.59142196,1.43387679,0.28388157,0.06578177,0.03720320,87.52955612
327,-1.21162653,-0.93320269,-0.56922135,1.29440279,1.43379741,0.28092416,0.06520293,0.03766339,87.53246669
328,0.89498246,-0.66579054,-0.93721676,1.00059189,1.43345020,0.27793985,0.06453996,0.03817855,87.53537019
329,0.80927259,-0.65618398,-1.26976035,0.71080461,1.43285491,0.27489387,0.06383808,0.03872247,87.53826468
330,-0.57387651,-0.88161786,-1.56183725,0.42585633,1.43203141,0.27175503,0.06313934,0.03926767,87.54114894
331,0.29617637,-1.16951612,-1.80839468,0.14656239,1.43099309,0.26850983,0.06246056,0.03980079,87.54402175
332,-0.08478102,-1.34462021,-2.00422328,-0.12626184,1.42974425,0.26516344,0.06179587,0.04032147,87.54688189
333,-0.50377130,-1.32823143,-2.14397997,-0.39180100,1.42828739,0.26172080,0.06114170,0.04082917,87.54972812
334,0.27303483,-1.18933486,-2.22140539,-0.64923973,1.42662558,0.25818336,0.06049857,0.04132225,87.55255910
335,0.43645680,-1.13984429,-2.22927446,-0.89776418,1.42476146,0.25455160,0.05987004,0.04179748,87.55537347
336,-0.17229868,-1.29947310,-2.16256879,-1.13657327,1.42269893,0.25083092,0.05925390,0.04225125,87.55816977
337,0.27031727,-1.53844511,-2.01973085,-1.36491771,1.42044365,0.24702503,0.05864798,0.04268020,87.56094625
338,-0.92321605,-1.56788521,-1.80221722,-1.58218120,1.41800250,0.24313302,0.05805353,0.04308100,87.56370111
339,-0.69809754,-1.20708403,-1.51809703,-1.78792822,1.41538185,0.23915878,0.05746746,0.04345035,87.56643252
340,0.16362559,-0.53914737,-1.18597223,-1.98187938,1.41258697,0.23510931,0.05688407,0.04378555,87.56913867
341,0.70705572,0.16016645,-0.82787335,-2.16387440,1.40962199,0.23099277,0.05629585,0.04408552,87.57181795
342,0.28210468,0.61825692,-0.46613070,-2.33380773,1.40649182,0.22681644,0.05569475,0.04434907,87.57446948
343,0.20802736,0.73753764,-0.12316301,-2.49162315,1.40320190,0.22258699,0.05507276,0.04457487,87.57709253
344,0.08464962,0.63364098,0.17873473,-2.63727988,1.39975748,0.21831115,0.05442215,0.04476152,87.57968633
345,-0.67522383,0.55071062,0.42081903,-2.77077769,1.39616366,0.21399556,0.05373540,0.04490736,87.58225040
346,0.00292090,0.65298236,0.59104402,-2.89226304,1.39242539,0.20964688,0.05300484,0.04501005,87.58478521
347,-0.26131359,0.86874106,0.68542919,-3.00217490,1.38854742,0.20527173,0.05222305,0.04506802,87.58729042
348,0.56881230,0.99401032,0.70671606,-3.10132451,1.38453429,0.20087689,0.05138272,0.04508120,87.58976415
349,0.59457666,0.87051568,0.66423759,-3.19089069,1.38038965,0.19646989,0.05047668,0.04504984,87.59220426
350,0.30577878,0.49323322,0.57179822,-3.27220467,1.37611702,0.19205823,0.04949793,0.04497412,87.59460856
351,-0.25162481,-0.00160601,0.44476627,-3.34659011,1.37171884,0.18765016,0.04843982,0.04485425,87.59697490
352,-0.87694788,-0.44455099,0.29885890,-3.41532112,1.36719230,0.18325445,0.04730041,0.04469048,87.59930108
353,0.04810291,-0.72476548,0.14987871,-3.47966048,1.36253123,0.17886795,0.04609305,0.04448303,87.60158489
354,0.20902242,-0.85357655,0.01367590,-3.54087098,1.35773178,0.17447685,0.04484022,0.04423133,87.60382418
355,0.07397490,-0.90050584,-0.09481888,-3.60021541,1.35279117,0.17006948,0.04356160,0.04393437,87.60601676
356,0.03131682,-0.90057257,-0.16327250,-3.65895484,1.34770809,0.16564033,0.04226862,0.04359177,87.60816050
357,-0.15077147,-0.83066569,-0.18386776,-3.71834140,1.34248157,0.16118525,0.04097029,0.04320372,87.61025337
358,-0.33226466,-0.67896608,-0.15523192,-3.77958656,1.33711063,0.15670009,0.03967541,0.04277056,87.61229343
359,0.41493326,-0.49239528,-0.08272381,-3.84371827,1.33159430,0.15218231,0.03839065,0.04229266,87.61427921
360,0.76179201,-0.32818381,0.02461457,-3.91145616,1.32593162,0.14763582,0.03711550,0.04176958,87.61621080
361,-0.82580226,-0.19155532,0.15607425,-3.98325936,1.32012161,0.14306607,0.03584776,0.04119989,87.61808941
362,-0.64799987,0.00095828,0.30009574,-4.05940895,1.31416330,0.13847737,0.03458652,0.04058217,87.61991609
363,-0.60371254,0.26998480,0.44600621,-4.14009053,1.30805572,0.13387018,0.03333410,0.03991729,87.62169025
364,1.14172933,0.45965808,0.58380184,-4.22544188,1.30179790,0.12924387,0.03209240,0.03920815,87.62341073
365,1.56403557,0.43262510,0.70370902,-4.31549312,1.29538887,0.12459711,0.03086427,0.03845923,87.62507458
366,0.47312301,0.17237753,0.79781145,-4.41004501,1.28882766,0.11992847,0.02965487,0.03767281,87.62667884
367,-0.80783815,-0.17325942,0.86036942,-4.50859258,1.28211329,0.11523689,0.02846835,0.03684952,87.62822281
368,-0.75264298,-0.42293369,0.88603682,-4.61040367,1.27524480,0.11052156,0.02730277,0.03599414,87.62970751
369,0.04347583,-0.42002150,0.86962628,-4.71464329,1.26822122,0.10578172,0.02615006,0.03511668,87.63113478
370,-0.51985893,-0.11904146,0.80784356,-4.82045400,1.26104158,0.10101663,0.02499990,0.03422721,87.63250868
371,0.15792212,0.29985084,0.70174753,-4.92697662,1.25370490,0.09622552,0.02385310,0.03332453,87.63383336
372,1.21481119,0.63979880,0.55445254,-5.03335197,1.24621021,0.09140764,0.02272394,0.03239860,87.63510843
373,0.10076310,0.75612109,0.37081147,-5.13872089,1.23855655,0.08656224,0.02163188,0.03143543,87.63633216
374,-0.21959552,0.67408561,0.15817921,-5.24222418,1.23074294,0.08168856,0.02058466,0.03043402,87.63750161
375,-0.57159846,0.46268467,-0.07546302,-5.34300269,1.22276841,0.07678584,0.01957302,0.02940991,87.63861432
376,-0.84152588,0.18780161,-0.32211758,-5.44019723,1.21463199,0.07185317,0.01858424,0.02798990,87.64006015
377,-0.11074105,-0.09139609,-0.57378687,-5.53294863,1.20633271,0.06688862,0.01761074,0.02580070,87.64222492
378,0.36118066,-0.33879259,-0.82247326,-5.62039772,1.19786961,0.06188905,0.01664966,0.02362261,87.64433739
379,-0.08801159,-0.56156243,-1.06017913,-5.70168531,1.18924170,0.05685244,0.01570127,0.02145985,87.64639812
380,0.25521284,-0.78309586,-1.27890686,-5.77595224,1.18044802,0.05178385,0.01476657,0.01930886,87.64840764
381,-0.07643798,-0.99440670,-1.47065884,-5.84233932,1.17148760,0.04669429,0.01384727,0.01715887,87.65036706
382,-0.23328154,-1.13756438,-1.62746968,-5.89998739,1.16235946,0.04159092,0.01294271,0.01500516,87.65227762
383,-0.12353133,-1.15215174,-1.74176803,-5.94803726,1.15306264,0.03647819,0.01205186,0.01284565,87.65414101
384,-0.72285609,-1.00611558,-1.80810338,-5.98562977,1.14359617,0.03135498,0.01117411,0.01068271,87.65595965
385,0.03763437,-0.73755667,-1.82618147,-6.01191977,1.13395907,0.02621877,0.01030327,0.00852445,87.65773716
386,1.01607394,-0.44769256,-1.79985915,-6.02618548,1.12415036,0.02106707,0.00942225,0.00638534,87.65948170
387,-0.60417340,-0.23139515,-1.73381279,-6.02805396,1.11416895,0.01589736,0.00851956,0.00427403,87.66120167
388,-0.95641967,-0.11649511,-1.63255508,-6.01749885,1.10401342,0.01070713,0.00760057,0.00219001,87.66289774
389,-0.28631022,-0.09339391,-1.49944358,-5.99462292,1.09368134,0.00549389,0.00667668,0.00012916,87.66456817
390,0.63880624,-0.15043881,-1.33652025,-5.95955094,1.08316864,0.00025510,0.00576796,-0.00191883,87.66620877
391,1.60562984,-0.27931750,-1.14511539,-5.91240850,1.07247010,-0.00501172,0.00489811,-0.00396747,87.66781488
392,1.63881858,-0.44360281,-0.92662680,-5.85332084,1.06158010,-0.01030909,0.00409284,-0.00603337,87.66938296
393,0.20349275,-0.56021594,-0.68320756,-5.78241317,1.05049300,-0.01563952,0.00337497,-0.00813046,87.67090964
394,-1.78326798,-0.53495463,-0.41777510,-5.69981066,1.03920315,-0.02100552,0.00274593,-0.01025461,87.67239493
395,-1.94951747,-0.30778649,-0.13412926,-5.60563853,1.02770491,-0.02640959,0.00218248,-0.01238060,87.67384240
396,0.70343995,0.02114942,0.16373501,-5.50002195,1.01599262,-0.03185425,0.00164814,-0.01448010,87.67526572
397,0.26291810,0.20788882,0.47182277,-5.38308612,1.00406065,-0.03734200,0.00110135,-0.01653505,87.67669397
398,1.46966596,-0.03317472,0.78593836,-5.25495624,0.99190335,-0.04287497,0.00051125,-0.01854060,87.67815830
399,-1.47103905,-0.55748849,1.09891085,-5.11575750,0.97951507,-0.04845299,-0.00012108,-0.02051585,87.67967962
400,1.41770882,-0.84080872,1.39448851,-4.96561509,0.96689015,-0.05407209,-0.00075941,-0.02249783,87.68125776
401,-1.58244023,-0.62550123,1.65345765,-4.80465421,0.95402297,-0.05972747,-0.00137589,-0.02450936,87.68288597
402,0.22591753,-0.10793762,1.85629867,-4.63300005,0.94090786,-0.06541433,-0.00196918,-0.02654692,87.68455760
403,0.73398170,0.44488313,1.98346305,-4.45077781,0.92753919,-0.07112817,-0.00254313,-0.02859769,87.68626222
404,2.18173672,0.77314675,2.01540228,-4.25811267,0.91391127,-0.07686574,-0.00310362,-0.03064510,87.68798897
405,0.79178529,0.69240876,1.93521387,-4.05513516,0.90001809,-0.08262580,-0.00365707,-0.03266995,87.68972724
406,-0.57350520,0.31798967,1.73972020,-3.84206633,0.88585350,-0.08841277,-0.00420858,-0.03465321,87.69147105
407,-0.41177582,-0.16053748,1.44119619,-3.61947965,0.87141135,-0.09423252,-0.00475661,-0.03659763,87.69323103
408,0.08744699,-0.54336875,1.05603854,-3.38830366,0.85668549,-0.10009090,-0.00529755,-0.03851230,87.69502203
409,0.38434237,-0.67398466,0.60100212,-3.14955742,0.84166975,-0.10599375,-0.00582743,-0.04040674,87.69685902
410,-0.71027267,-0.42799516,0.09432803,-2.90426508,0.82635799,-0.11194692,-0.00634187,-0.04229101,87.69875707
411,0.47736808,0.22242964,-0.43891038,-2.65345078,0.81074405,-0.11795627,-0.00683580,-0.04417601,87.70073140
412,-0.27081450,0.90890084,-0.96318055,-2.39813866,0.79482177,-0.12402765,-0.00730332,-0.04607324,87.70279702
413,1.55611525,1.06445327,-1.44360855,-2.13935284,0.77858500,-0.13016691,-0.00774264,-0.04799672,87.70497556
414,0.14848320,0.49205867,-1.85972265,-1.87811748,0.76202758,-0.13637989,-0.00817284,-0.04995880,87.70730783
415,-0.08603584,-0.57575119,-2.19893795,-1.61545549,0.74514336,-0.14267246,-0.00862437,-0.05193412,87.70980832
